match_id,times,rad_gold_adv,rad_xp_adv
1033,300,218,-110
1033,720,183,1534
1033,1500,5156,9425
1034,300,1227,164
1034,720,4327,911
1034,1500,6061,4219
1035,300,-854,-1201
1035,720,989,108
1035,1500,12793,16312
1036,300,-1392,-676
1036,720,-3753,-2689
1036,1500,-6345,-7302
1037,300,-572,-1075
1037,720,-5267,-3573
1037,1500,-6693,-5879
1038,300,763,786
1038,720,2405,1830
1038,1500,7695,5687
1039,300,-1382,-807
1039,720,-6089,-6132
1039,1500,-675,3863
1040,300,3633,2603
1040,720,4783,4544
1040,1500,14879,14522
1041,300,-1042,-575
1041,720,-2086,-2849
1041,1500,-7731,-8270
1042,300,1515,1106
1042,720,2885,1398
1042,1500,1484,6338
1043,300,-1160,-1726
1043,720,-5196,-5073
1043,1500,-11961,-14753
1044,300,-843,-881
1044,720,1166,60
1044,1500,7897,4986
1045,300,426,-137
1045,720,1919,2195
1045,1500,-4140,-10037
1046,300,-2283,-1450
1046,720,-3717,-3378
1046,1500,33,596
1047,300,-493,-466
1047,720,-239,-1998
1047,1500,2024,-861
1048,300,-1506,-677
1048,720,-6988,-4798
1048,1500,-15833,-9763
1049,300,1201,217
1049,720,4451,1116
1049,1500,16767,9486
1050,300,268,727
1050,720,1666,889
1050,1500,475,2704
1051,300,1245,1418
1051,720,5558,3067
1051,1500,-1232,-6990
1052,300,1156,773
1052,720,1205,1060
1052,1500,-3940,-4588
1053,300,367,750
1053,720,-128,772
1053,1500,-2105,-1322
1054,300,-467,-1067
1054,720,-923,-1777
1054,1500,-7029,-11523
1055,300,-202,-259
1055,720,-3457,-3527
1055,1500,-5418,-3970
1056,300,-807,-98
1056,720,-810,-1304
1056,1500,-2717,-2392
1057,300,1167,492
1057,720,843,2393
1057,1500,16557,18277
1058,300,-250,63
1058,720,770,1690
1058,1500,848,-1674
1059,300,-320,1781
1059,720,-1775,792
1059,1500,-8402,-2814
1060,300,349,-439
1060,720,-651,-215
1060,1500,-1453,-1887
1061,300,1153,705
1061,720,6775,4540
1061,1500,19180,15736
1062,300,1031,-809
1062,720,3298,1381
1062,1500,5528,2232
1063,300,54,-303
1063,720,1434,134
1063,1500,3767,6927
1064,300,1012,-73
1064,720,488,-568
1064,1500,-4451,-5043
1065,300,-786,-731
1065,720,1636,-1103
1065,1500,20354,17658
1066,300,299,-704
1066,720,3155,3066
1066,1500,4579,6222
1067,300,-1673,-945
1067,720,-5906,-4161
1067,1500,-13594,-11484
1068,300,287,327
1068,720,226,-1205
1068,1500,3503,2355
1069,300,-213,493
1069,720,462,2748
1069,1500,-2679,-2931
1070,300,302,650
1070,720,-643,-93
1070,1500,-1682,-2357
1071,300,2615,1791
1071,720,5067,3394
1071,1500,16204,11494
1072,300,-1092,-446
1072,720,251,-33
1072,1500,-2296,-1662
1073,300,-819,-396
1073,720,-766,-984
1073,1500,-3358,-3524
1074,300,-730,-133
1074,720,-1910,-2177
1074,1500,1964,929
1075,300,1056,625
1075,720,5048,4362
1075,1500,9898,12902
1076,300,-585,221
1076,720,-1237,-881
1076,1500,-10330,-14486
1077,300,-24,-150
1077,720,287,-459
1077,1500,-2529,-5646
1078,300,-933,-995
1078,720,27,1491
1078,1500,-7179,-8617
1079,300,-938,-1585
1079,720,-2189,-3379
1079,1500,-555,-2054
1080,300,200,-347
1080,720,90,363
1080,1500,1028,2942
1081,300,321,79
1081,720,397,-370
1081,1500,5268,6719
1082,300,-377,888
1082,720,15,1571
1082,1500,-2724,-4143
1083,300,-402,369
1083,720,-944,2083
1083,1500,-746,2687
1084,300,175,721
1084,720,1109,1730
1084,1500,-2038,-2142
1085,300,-1243,-207
1085,720,-6841,-3874
1085,1500,-14183,-14983
1086,300,1993,471
1086,720,-3243,-4456
1086,1500,-8564,-11166
1087,300,-1705,-1617
1087,720,-1863,-2272
1087,1500,15,-128
1088,300,443,160
1088,720,4674,3653
1088,1500,11578,18487
1089,300,-770,-2044
1089,720,-3976,-4613
1089,1500,-24901,-21554
1090,300,-1385,-1128
1090,720,-5439,-3643
1090,1500,-21152,-20436
1091,300,1142,458
1091,720,4724,3423
1091,1500,2536,2939
1092,300,-2150,-2276
1092,720,-333,876
1092,1500,16914,20191
1093,300,944,5
1093,720,554,-1441
1093,1500,-8266,-11443
1094,300,2011,1463
1094,720,4581,4679
1094,1500,8924,5333
1095,300,407,1199
1095,720,-399,692
1095,1500,253,1924
1096,300,-1799,-1103
1096,720,-5017,-4111
1096,1500,-9469,-8946
1097,300,1413,874
1097,720,301,-1342
1097,1500,2644,3006
1098,300,-501,-523
1098,720,-280,-1297
1098,1500,5816,6468
1099,300,247,-1420
1099,720,324,-1747
1099,1500,11195,13465
1100,300,-756,-574
1100,720,-2352,-1784
1100,1500,-7876,-11267
1101,300,-175,-552
1101,720,-1154,-542
1101,1500,-6407,-12138
1102,300,1308,874
1102,720,3565,2347
1102,1500,5301,5522
1103,300,439,-1607
1103,720,1670,-602
1103,1500,20877,9811
1104,300,-1266,-351
1104,720,-1458,-1521
1104,1500,1414,-4394
1105,300,-85,-820
1105,720,-2475,-3902
1105,1500,-8379,-12591
1106,300,-445,-907
1106,720,-793,-1912
1106,1500,551,3206
1107,300,751,-48
1107,720,2885,1472
1107,1500,-1263,-5759
1109,300,-759,-1395
1109,720,-277,894
1109,1500,-8248,-5192
1110,300,-1871,-1417
1110,720,-4928,-4212
1110,1500,-14286,-18469
1111,300,-210,-51
1111,720,-1394,-384
1111,1500,-3248,-3410
1112,300,1561,1304
1112,720,3833,1930
1112,1500,13236,6310
1113,300,236,-437
1113,720,-1163,-1792
1113,1500,-2824,-3152
1114,300,1248,449
1114,720,-2529,-2979
1114,1500,-9372,-16173
1115,300,-476,273
1115,720,-1990,-1440
1115,1500,-8622,-13665
1116,300,-408,-1535
1116,720,-4811,-6023
1116,1500,-10732,-9513
1117,300,406,926
1117,720,4398,3406
1117,1500,19177,22784
1118,300,1648,1237
1118,720,2399,845
1118,1500,2681,1965
1119,300,483,723
1119,720,480,607
1119,1500,2368,7394
1120,300,-2267,-2084
1120,720,-264,-976
1120,1500,1026,1438
1121,300,546,1030
1121,720,-1112,250
1121,1500,4362,6943
1122,300,1385,310
1122,720,672,-81
1122,1500,-3507,-10399
1123,300,-1316,-902
1123,720,-1271,971
1123,1500,-20279,-21719
1124,300,-1249,-1008
1124,720,-4938,-3214
1124,1500,-3578,-2144
1125,300,-561,-218
1125,720,600,-352
1125,1500,4055,-39
1126,300,2607,1919
1126,720,6990,5849
1126,1500,22121,14885
1127,300,461,391
1127,720,-862,-1315
1127,1500,5245,9867
1128,300,13,21
1128,720,687,2277
1128,1500,-1811,-339
1129,300,-735,619
1129,720,-2962,-1697
1129,1500,-5073,-3827
1130,300,19,-113
1130,720,-2506,-3428
1130,1500,1538,-652
1131,300,-725,757
1131,720,-478,1168
1131,1500,-2002,-1341
1132,300,1174,1665
1132,720,4302,6012
1132,1500,34284,32477
1133,300,-1503,-918
1133,720,1114,1210
1133,1500,-2538,-2659
1134,300,-1397,-1693
1134,720,-1144,-2822
1134,1500,1258,-1081
1135,300,-2747,-1748
1135,720,-5649,-4291
1136,300,415,-895
1136,720,-516,-1295
1136,1500,340,450
1137,300,55,647
1137,720,4449,6464
1137,1500,17188,21766
1138,300,92,249
1138,720,871,2434
1138,1500,1934,3272
1139,300,-2414,-1248
1139,720,-2086,-747
1139,1500,-12362,-10337
1140,300,195,-411
1140,720,2366,2700
1140,1500,2135,506
1141,300,-687,-232
1141,720,-1099,-1406
1141,1500,-21996,-18036
1142,300,-1118,-531
1142,720,-5627,-2581
1142,1500,-3920,1496
1143,300,-771,248
1143,720,-220,-139
1143,1500,675,-866
1144,300,-1741,-1750
1144,720,-6100,-4179
1144,1500,-1453,-3600
1145,300,98,-1080
1145,720,-431,-1831
1145,1500,-1618,-2472
1146,300,299,710
1146,720,484,600
1146,1500,-13192,-17914
1147,300,-805,-667
1147,720,-1526,-398
1147,1500,4131,1647
1148,300,930,1230
1148,720,-176,-508
1148,1500,5026,5745
1149,300,-654,-78
1149,720,766,471
1149,1500,11238,16574
1150,300,94,1093
1150,720,3705,6416
1150,1500,11789,20830
1151,300,-3287,-3253
1151,720,-16765,-15731
1152,300,-1161,-1030
1152,720,-5232,-5597
1152,1500,-12274,-13475
1153,300,1239,-863
1153,720,1851,-2459
1153,1500,5019,-3747
1154,300,976,-367
1154,720,6734,5366
1155,300,1075,967
1155,720,-987,-690
1155,1500,9942,14535
1156,300,-2760,-1789
1156,720,3132,5434
1156,1500,6469,6873
1157,300,-823,-222
1157,720,301,302
1157,1500,5521,10164
1158,300,-1274,1105
1158,720,-1455,1993
1158,1500,-18000,-16829
1159,300,637,816
1159,720,2909,1190
1159,1500,5015,1534
1160,300,-1504,-894
1160,720,-2840,-4230
1160,1500,-35307,-25832
1161,300,1973,38
1161,720,2867,1474
1161,1500,9871,4449
1162,300,-286,-444
1162,720,-176,933
1162,1500,-4692,-9745
1163,300,220,400
1163,720,3599,2232
1163,1500,12842,11724
1164,300,1556,1501
1164,720,5085,5193
1164,1500,15438,11297
1165,300,650,220
1165,720,1039,1989
1165,1500,1432,3884
1166,300,1286,-730
1166,720,5400,3313
1166,1500,18011,17093
1167,300,881,-59
1167,720,175,144
1167,1500,-1468,-916
1168,300,-583,-1153
1168,720,-4529,-5518
1168,1500,-5897,-10221
1169,300,2280,1227
1169,720,5638,4379
1169,1500,7501,8647
1170,300,-219,-601
1170,720,4732,3529
1170,1500,17084,10353
1171,300,-2856,-1842
1171,720,-5241,-3694
1171,1500,-6779,-3351
1172,300,661,-249
1172,720,3573,472
1172,1500,3058,2719
1173,300,-629,-433
1173,720,-344,-1183
1173,1500,6867,5266
1174,300,-1164,-1009
1174,720,-2278,-544
1174,1500,-2703,2212
1175,300,-1571,-799
1175,720,-2872,-1526
1175,1500,-2506,-2852
1176,300,1441,50
1176,720,2454,2063
1176,1500,8560,8872
1177,300,691,28
1177,720,2134,-714
1177,1500,-3502,-9697
1178,300,-737,-378
1178,720,-5284,-3753
1178,1500,-14032,-17616
1179,300,-834,-134
1179,720,-866,411
1179,1500,-44,757
1180,300,-924,201
1180,720,-2372,-1946
1180,1500,-4937,-4726
1181,300,893,1530
1181,720,3376,1707
1181,1500,8637,5330
1182,300,469,186
1182,720,1076,1011
1182,1500,1924,4058
1183,300,351,-98
1183,720,5200,5561
1184,300,-123,-212
1184,720,-2342,-3112
1184,1500,-10413,-15276
1185,300,1311,1388
1185,720,928,1957
1185,1500,-1032,-2277
1186,300,756,458
1186,720,174,122
1186,1500,1993,2073
1187,300,1624,232
1187,720,2623,1475
1187,1500,1212,-1932
1188,300,-1507,-503
1188,720,-2912,-945
1188,1500,-9304,-1867
1189,300,-195,218
1189,720,-4060,-5570
1189,1500,-37512,-25417
1190,300,-670,-922
1190,720,-2366,-1989
1190,1500,-7397,-11523
1191,300,-837,-1007
1191,720,-4403,-6693
1191,1500,-14461,-21771
1192,300,-325,-822
1192,720,-582,-2194
1192,1500,-1533,-5979
1193,300,-2174,-1075
1193,720,-6671,-4270
1193,1500,-28416,-19237
1194,300,-360,17
1194,720,-874,-2044
1194,1500,-6455,-7392
1195,300,-1529,-766
1195,720,-4283,-1947
1195,1500,-8169,-7100
1196,300,2,-90
1196,720,1386,2123
1196,1500,18253,14468
1197,300,-961,-639
1197,720,-1962,-2464
1197,1500,-3729,-5213
1198,300,247,106
1198,720,1506,865
1198,1500,-4132,-9014
1199,300,1457,1456
1199,720,1083,498
1199,1500,5883,1301
1200,300,-933,-1292
1200,720,-3886,-4291
1200,1500,-19001,-19082
1201,300,-834,-583
1201,720,-5889,-5523
1201,1500,-7989,-10068
1202,300,1458,830
1202,720,3681,1298
1202,1500,2569,4388
1203,300,590,291
1203,720,117,-2534
1203,1500,-2375,-2170
1204,300,161,152
1204,720,511,2184
1204,1500,-7647,-4367
1205,300,-974,-527
1205,720,331,1198
1205,1500,3420,4004
1206,300,-182,-264
1206,720,-1599,-1706
1206,1500,3819,1437
1207,300,196,296
1207,720,1119,1179
1207,1500,7625,5235
1208,300,736,1338
1208,720,-1040,-362
1208,1500,-4324,-5166
1209,300,1879,659
1209,720,4423,2822
1209,1500,7780,7773
1210,300,73,-65
1210,720,-1302,-801
1210,1500,9815,13054
1211,300,613,214
1211,720,1152,-1139
1211,1500,-12396,-21482
1212,300,348,66
1212,720,-1335,365
1212,1500,4526,8272
1213,300,-292,-288
1213,720,-797,-647
1213,1500,-7557,-7419
1214,300,-602,-1122
1214,720,-1313,-2089
1214,1500,4601,3737
1215,300,582,449
1215,720,2254,2204
1215,1500,6894,10568
1216,300,-603,195
1216,720,749,637
1216,1500,4418,4625
1217,300,-299,-213
1217,720,-442,-2607
1217,1500,2059,826
1218,300,1051,1174
1218,720,-304,1455
1218,1500,4185,6517
1219,300,-576,-744
1219,720,-1106,-1064
1219,1500,-14411,-16207
1220,300,-583,361
1220,720,14,1947
1220,1500,2763,8935
1221,300,-1956,-2904
1222,300,910,-32
1222,720,1674,607
1222,1500,1045,-2467
1223,300,-1261,-1341
1223,720,-1279,-913
1223,1500,-250,-1525
1224,300,-1547,-464
1224,720,547,2436
1224,1500,5338,6094
1225,300,231,-1507
1225,720,-432,-1913
1225,1500,-3697,-7064
1226,300,116,-144
1226,720,409,-1365
1226,1500,3589,2209
1227,300,-942,-1424
1227,720,-2529,-1457
1227,1500,-7965,-8650
1228,300,494,1086
1228,720,3027,2549
1228,1500,5580,3861
1229,300,-853,-1100
1229,720,-3033,-1687
1229,1500,-21047,-19893
1230,300,799,-261
1230,720,3748,2415
1230,1500,3030,2625
1231,300,101,-1328
1231,720,-4454,-3973
1231,1500,-11814,-8413
1232,300,674,9
1232,720,4500,3282
1232,1500,6105,5555
1233,300,-673,422
1233,720,678,1446
1233,1500,-3220,-5889
1234,300,-587,-238
1234,720,-2663,-3109
1234,1500,-11410,-14338
1235,300,457,-821
1235,720,1753,-1106
1235,1500,2501,-2492
1236,300,709,1194
1236,720,2710,1940
1236,1500,159,-4897
1237,300,-635,1641
1237,720,-837,4204
1237,1500,7758,13227
1238,300,792,-1370
1238,720,5588,670
1238,1500,9457,7109
1239,300,-489,-1221
1239,720,-998,-1678
1239,1500,711,-1913
1240,300,237,-563
1240,720,655,-511
1240,1500,-9147,-13453
1241,300,541,-524
1241,720,-459,-342
1241,1500,-3553,952
1242,300,-833,-729
1242,720,357,577
1242,1500,8209,7641
1243,300,-3311,-2972
1243,720,-10972,-10659
1243,1500,-25413,-25123
1244,300,483,722
1244,720,1142,2335
1244,1500,-5113,-5982
1245,300,2321,340
1245,720,1390,-3421
1245,1500,-4925,-17521
1246,300,-749,8
1246,720,2323,3155
1246,1500,-34,1926
1247,300,323,228
1247,720,-1867,-2110
1247,1500,-503,-1663
1248,300,1220,991
1248,720,-1730,-3398
1248,1500,-7172,-13436
1249,300,1134,-399
1249,720,-326,169
1249,1500,5263,7548
1250,300,-336,490
1250,720,-494,-325
1250,1500,-8532,-11211
1251,300,-261,-428
1251,720,-3214,-3095
1251,1500,-10418,-6439
1252,300,-783,-229
1252,720,-2442,-1657
1252,1500,-9210,-16357
1253,300,1320,543
1253,720,5541,3945
1254,300,301,-1515
1254,720,-1366,-3995
1254,1500,1881,6988
1255,300,601,423
1255,720,903,313
1255,1500,-8373,-10269
1256,300,329,972
1256,720,381,1811
1256,1500,1974,7473
1257,300,591,-907
1257,720,-2504,-4339
1257,1500,-12349,-6235
1258,300,1858,1134
1258,720,6780,4307
1258,1500,10798,5270
1259,300,-605,241
1259,720,-215,984
1259,1500,-7719,-5349
1260,300,628,-480
1260,720,-1293,-1622
1260,1500,-2501,-3725
1261,300,2772,2705
1261,720,5347,3805
1261,1500,8142,6032
1262,300,-1796,-501
1262,720,-5889,-2165
1262,1500,-16904,-10490
1263,300,419,82
1263,720,-2356,-2130
1263,1500,3841,7081
1264,300,776,-293
1264,720,-1004,-3075
1264,1500,-13953,-15175
1265,300,-1689,-688
1265,720,-1145,2270
1265,1500,787,3490
1266,300,-37,-665
1266,720,2331,750
1266,1500,4797,1739
1267,300,1762,1260
1267,720,2644,1067
1267,1500,1527,3953
1268,300,1756,1124
1268,720,3802,4237
1269,300,-693,457
1269,720,-701,-940
1269,1500,6642,7597
1270,300,1820,428
1270,720,4689,3421
1270,1500,14212,21059
1271,300,4,726
1271,720,-107,-182
1271,1500,4864,2105
1272,300,-433,219
1272,720,3019,1094
1272,1500,9660,8189
1273,300,16,544
1273,720,2401,1800
1273,1500,-4197,-6183
1274,300,-1040,70
1274,720,-76,231
1274,1500,-7957,-11981
1275,300,132,-849
1275,720,-3017,-4530
1275,1500,-5944,-11867
1276,300,-862,-1089
1276,720,-1401,-921
1276,1500,-1435,-2567
1277,300,-948,-1311
1277,720,-3718,-4860
1277,1500,-10481,-16073
1278,300,-172,-339
1278,720,1809,4567
1278,1500,-5152,-4687
1279,300,2038,1128
1280,300,484,-739
1280,720,647,166
1280,1500,-4366,-1570
1281,300,220,-530
1281,720,1462,-494
1281,1500,-2330,-3087
1282,300,-157,-195
1282,720,-848,57
1282,1500,-4295,-6580
1283,300,663,638
1283,720,866,1992
1283,1500,2971,4992
1284,300,-237,-26
1284,720,3148,2926
1284,1500,8415,14880
1285,300,5295,2437
1285,720,9243,4077
1285,1500,27260,20067
1286,300,-1099,-1367
1286,720,1214,-509
1286,1500,-2665,-6222
1287,300,366,-106
1287,720,2994,2283
1287,1500,-350,-1841
1288,300,-273,13
1288,720,815,805
1288,1500,6378,12091
1289,300,1505,254
1289,720,5011,3029
1289,1500,10063,10251
1290,300,632,429
1290,720,4052,4306
1290,1500,19544,21509
1291,300,-2026,-1744
1291,720,-2418,-3488
1291,1500,-968,-6797
1292,300,-620,-767
1292,720,-459,976
1292,1500,-2659,-2931
1293,300,-171,-237
1293,720,-1020,-284
1293,1500,5145,16867
1294,300,1014,668
1294,720,4677,2444
1294,1500,14565,14108
1295,300,185,78
1295,720,134,-737
1295,1500,1232,-1451
1296,300,624,-581
1296,720,-443,-2328
1296,1500,-3518,-13850
1297,300,1704,1220
1297,720,322,-1160
1297,1500,-2398,-9092
1298,300,-1300,-1269
1298,720,1136,1048
1298,1500,2692,749
1299,300,-28,-243
1299,720,-2147,-4323
1299,1500,-12811,-9462
1300,300,846,526
1300,720,2775,-233
1300,1500,4486,8628
1301,300,1649,1425
1301,720,3609,2990
1301,1500,5876,4387
1302,300,-105,-684
1302,720,2468,1037
1302,1500,-1456,-4519
1303,300,3236,2215
1303,720,9999,5871
1303,1500,24441,15579
1304,300,416,608
1304,720,-561,1361
1304,1500,-4695,-2648
1305,300,-1601,-924
1305,720,-5107,-5892
1305,1500,-2113,-9555
1306,300,-1197,-65
1306,720,-1794,-1688
1306,1500,-5874,-4065
1307,300,1094,549
1307,720,5484,2108
1307,1500,10330,9178
1308,300,131,146
1308,720,1726,3206
1308,1500,1568,695
1309,300,-677,-434
1309,720,-1709,-1546
1309,1500,771,1687
1310,300,-1,788
1310,720,5303,6465
1310,1500,12024,14336
1311,300,559,1031
1311,720,4104,4442
1311,1500,15529,20979
1312,300,168,-221
1312,720,-4612,-4185
1312,1500,-3940,-5082
1313,300,-551,-1021
1313,720,-2796,-4627
1313,1500,-5947,-9138
1314,300,-649,-956
1314,720,1528,2450
1314,1500,-5243,-5880
1315,300,-493,48
1315,720,1851,955
1315,1500,21861,18553
1316,300,-1552,-1595
1316,720,-2182,-3053
1316,1500,-878,-384
1317,300,1197,246
1317,720,4623,1458
1317,1500,22174,15873
1318,300,-99,237
1318,720,-323,-2854
1318,1500,-2915,-7462
1319,300,1072,69
1319,720,3449,3768
1319,1500,17879,13848
1320,300,1693,350
1320,720,2600,-1405
1320,1500,2336,-966
1321,300,313,301
1321,720,1267,2456
1321,1500,3215,10181
1322,300,319,67
1322,720,3732,4841
1322,1500,21911,25652
1323,300,1085,612
1323,720,6245,5885
1323,1500,26305,21525
1324,300,1024,296
1324,720,-500,-1714
1324,1500,226,1496
1325,300,-299,-533
1325,720,-2580,-5239
1325,1500,-15949,-24094
1326,300,116,48
1326,720,-1641,620
1326,1500,17311,20644
1327,300,-1366,-730
1327,720,-2355,-738
1327,1500,-2917,2008
1328,300,833,91
1328,720,5265,3731
1328,1500,12809,8637
1329,300,723,69
1329,720,2693,1814
1329,1500,16601,21426
1330,300,-471,358
1330,720,1641,2409
1330,1500,2796,-5710
1331,300,-1008,-50
1331,720,-1983,-2687
1331,1500,-3921,-3811
1332,300,165,-305
1332,720,-2303,-2595
1332,1500,-17288,-21445
1333,300,1987,901
1333,720,2123,-2563
1333,1500,5994,1796
1334,300,1840,2024
1334,720,4146,4782
1334,1500,16414,18413
1335,300,-351,-781
1335,720,-529,-1071
1335,1500,-12660,-15136
1336,300,1125,748
1336,720,505,2089
1336,1500,6424,7937
1337,300,-1847,-774
1337,720,-1555,-1170
1337,1500,3935,5143
1338,300,1782,1911
1338,720,5035,4696
1338,1500,19829,15324
1339,300,1606,549
1339,720,5840,3558
1339,1500,26220,20559
1340,300,525,-404
1340,720,-2102,-4532
1340,1500,-15290,-17654
1341,300,-2425,-1740
1341,720,-114,-84
1341,1500,1911,3907
1342,300,-1819,142
1342,720,-6378,-2919
1342,1500,-13326,-14222
1343,300,2175,1834
1343,720,2492,2318
1343,1500,9094,8392
1344,300,1701,1850
1344,720,1104,937
1344,1500,2554,-3054
1345,300,-311,1026
1345,720,805,3864
1345,1500,-1654,-1724
1346,300,1199,28
1346,720,3782,843
1347,300,-742,-381
1347,720,-4073,-3913
1347,1500,-16847,-20911
1348,300,-2311,-968
1348,720,-1803,-839
1348,1500,-3900,-2356
1349,300,574,361
1349,720,1758,1112
1349,1500,-2113,-4854
1350,300,-841,243
1350,720,-5800,-3522
1350,1500,-12221,-9017
1351,300,167,1
1351,720,-1178,-556
1351,1500,-2758,-2915
1352,300,-414,-47
1352,720,-553,-1283
1352,1500,-2833,-7568
1353,300,1216,678
1353,720,928,-258
1353,1500,1305,-4732
1354,300,-1002,-860
1354,720,-472,-864
1354,1500,-12927,-16162
1355,300,-1034,-2040
1355,720,-4011,-4954
1355,1500,-9248,-11107
1356,300,-329,648
1356,720,479,1972
1356,1500,-8472,-6597
1357,300,942,-663
1357,720,1175,-1054
1357,1500,5077,1903
1358,300,-1326,-35
1358,720,-63,1961
1358,1500,-72,5481
1359,300,-155,383
1359,720,37,846
1359,1500,-1832,2066
1360,300,-1199,-514
1360,720,1098,3286
1360,1500,-718,2319
1361,300,1103,179
1361,720,-606,-2107
1361,1500,-3208,-5760
1362,300,461,-164
1362,720,2633,1286
1362,1500,6380,6370
1363,300,-524,-597
1363,720,1790,1359
1363,1500,2889,1265
1364,300,1924,982
1364,720,5191,4942
1364,1500,6046,1411
1365,300,-759,-32
1365,720,6009,7154
1366,300,-337,-1288
1366,720,-1962,-1798
1366,1500,-5354,-10636
1367,300,174,624
1367,720,1690,3043
1367,1500,272,-251
1368,300,1423,383
1368,720,4417,3287
1368,1500,2415,-727
1369,300,372,107
1369,720,-1356,-904
1369,1500,-1019,-1386
1370,300,197,134
1370,720,-863,-2034
1370,1500,3571,4644
1371,300,-841,-868
1371,720,-334,-744
1371,1500,7660,1950
1372,300,1362,1340
1372,720,-1131,-1977
1372,1500,-14895,-17425
1373,300,-1670,-931
1373,720,-1282,-639
1373,1500,1657,7539
1374,300,459,661
1374,720,5798,4038
1374,1500,14613,15929
1375,300,-503,-141
1375,720,-2708,-2987
1375,1500,-2115,-1225
1376,300,-1399,-278
1376,720,-1676,-2072
1376,1500,-9640,-12384
1377,300,2459,1271
1377,720,5156,2215
1377,1500,8340,-1448
1378,300,-65,-595
1378,720,-2469,-2739
1378,1500,-4354,-3303
1379,300,-137,28
1379,720,4147,2276
1379,1500,6979,8715
1380,300,351,814
1380,720,-2217,-3546
1380,1500,-8240,-10790
1381,300,-268,799
1381,720,-1256,880
1381,1500,-2353,591
1382,300,-845,944
1382,720,653,3389
1382,1500,8636,19664
1383,300,-923,-1339
1383,720,-8336,-8869
1383,1500,-27920,-30158
1384,300,622,-186
1384,720,-2210,-1625
1384,1500,5118,9835
1385,300,-289,688
1385,720,-1172,-1277
1385,1500,-1980,-2867
1386,300,-807,-1539
1386,720,-3260,-4368
1386,1500,-4201,-4910
1387,300,-1565,-1661
1387,720,-6986,-6126
1387,1500,-15993,-13302
1388,300,989,1091
1388,720,-3570,-3945
1388,1500,-16712,-21638
1389,300,-240,-1
1389,720,-3053,-1797
1389,1500,-10725,-11372
1390,300,322,1018
1390,720,-696,355
1390,1500,-708,6765
1391,300,-1415,-814
1391,720,707,897
1391,1500,-6372,-6772
1392,300,-1123,812
1392,720,-970,1721
1392,1500,-9384,-10849
1393,300,-2288,-2015
1393,720,-8219,-6764
1393,1500,-23043,-20204
1394,300,-178,476
1394,720,4831,5309
1394,1500,4090,3733
1395,300,86,-293
1395,720,-1258,-1036
1395,1500,610,3026
1396,300,874,1053
1396,720,-1864,-2523
1396,1500,-1601,-3150
1397,300,1964,1789
1397,720,6603,4919
1397,1500,10678,13440
1398,300,-461,-626
1398,720,1957,3775
1398,1500,12856,23943
1399,300,-751,94
1399,720,149,689
1399,1500,-6999,-12401
1400,300,647,1172
1400,720,2809,4025
1400,1500,5504,4526
1401,300,1772,-579
1401,720,4515,118
1401,1500,26327,18349
1402,300,-974,-467
1402,720,-927,-78
1402,1500,515,-2163
1403,300,-877,-267
1403,720,-195,2029
1403,1500,-10326,-10956
1404,300,-51,-537
1404,720,-320,-2223
1404,1500,2961,2056
1405,300,973,513
1405,720,4042,3082
1405,1500,30526,21210
1406,300,-1076,588
1406,720,-1238,716
1406,1500,-3931,-1934
1407,300,-171,148
1407,720,3241,1767
1407,1500,809,-1068
1408,300,-1053,-207
1408,720,-845,155
1408,1500,-7635,-12808
1409,300,1804,60
1409,720,5694,1125
1409,1500,9530,1896
1410,300,-172,412
1410,720,-1027,1626
1410,1500,-2436,-945
1411,300,-3095,-2687
1411,720,-2478,-1808
1411,1500,4157,4366
1412,300,-175,351
1412,720,507,2074
1412,1500,5755,9458
1413,300,-1355,-689
1413,720,-3717,-2354
1413,1500,-5241,-3416
1414,300,931,465
1414,720,7274,5092
1414,1500,29985,14276
1415,300,935,962
1415,720,3640,3299
1415,1500,5974,4114
1416,300,-630,-635
1416,720,844,1816
1416,1500,7042,3863
1417,300,1661,1998
1417,720,-89,752
1417,1500,-7408,-6470
1418,300,-78,26
1418,720,-1111,-514
1418,1500,-1889,-9567
1419,300,-4443,-2578
1419,720,-3427,-2561
1419,1500,-36568,-24694
1420,300,-1143,-1508
1420,720,-1197,-3226
1420,1500,-3850,-6249
1421,300,193,229
1421,720,97,498
1421,1500,2090,1350
1422,300,806,1611
1422,720,3924,5119
1422,1500,3878,458
1423,300,689,757
1423,720,6993,6152
1423,1500,31083,25912
1424,300,2066,1016
1424,720,1108,700
1424,1500,-1089,-6745
1425,300,-451,-309
1425,720,-2786,-1838
1425,1500,2996,6777
1426,300,73,445
1426,720,1360,621
1426,1500,-407,-1936
1427,300,1680,551
1427,720,1773,257
1427,1500,4438,4544
1428,300,434,420
1428,720,506,-564
1428,1500,2386,864
1429,300,1274,800
1429,720,4571,4318
1429,1500,9818,10136
1430,300,-1771,-858
1430,720,361,184
1430,1500,15090,16170
1431,300,-1566,-151
1431,720,-7474,-2944
1431,1500,-10670,-10817
1432,300,904,574
1432,720,4384,4946
1432,1500,15421,17808
1433,300,-1331,-727
1433,720,-1006,193
1433,1500,-1620,1103
1434,300,1989,1405
1434,720,4956,2613
1434,1500,18277,16140
1435,300,1453,1187
1435,720,1942,2011
1435,1500,5486,8472
1436,300,2014,1288
1436,720,2047,-475
1436,1500,9442,9781
1437,300,-430,-106
1437,720,12,1178
1437,1500,-117,-5432
