match_id,times,tot_gold_rad,tot_gold_dire,tot_xp_rad,tot_xp_dire
31253,300,6252,5379,6593,5359
31253,720,18458,14211,19198,14071
31253,1500,58368,32084,46225,32689
31254,300,5101,4896,6661,6433
31254,720,14767,14113,17508,16471
31254,1500,36852,38064,40874,47610
31255,300,4917,5947,5583,5976
31255,720,13897,14448,15802,15950
31255,1500,40181,38901,47699,44804
31256,300,6946,5705,6816,5949
31256,720,18974,14254,19762,15371
31256,1500,48501,45970,52863,54187
31257,300,6912,5742,7537,6314
31257,720,19528,18687,22004,19714
31257,1500,48889,47433,56031,53391
31258,300,6438,5477,6846,7328
31258,720,18020,18352,19318,22488
