match_id,times,tot_gold_rad,tot_gold_dire,tot_xp_rad,tot_xp_dire
42874,1500,43442,45109,46026,47092
42875,300,7111,6191,6848,6933
42875,720,18613,16125,18191,17017
42875,1500,41651,38543,42972,39934
42876,300,6218,5395,6830,7283
42876,720,17355,15925,19699,18902
42876,1500,40976,42149,49786,52022
42877,300,4941,6520,6102,6432
42877,720,18322,17337,20246,17612
42877,1500,53052,40590,59228,46830
42878,300,5027,6791,6150,7016
42878,720,16430,16485,19898,17833
42878,1500,41159,45988,46457,53346
42879,300,7080,5828,7366,6070
42879,720,18177,18183,21126,19317
42879,1500,44798,41142,54884,47988
42880,300,5340,4969,6057,5539
42880,720,17033,14164,17331,15140
42880,1500,42388,38172,48235,41913
42881,300,6597,6496,6186,6329
42881,720,16528,17282,16048,15341
42881,1500,40487,41481,44233,45583
42882,300,4922,5657,5993,6102
42882,720,17162,17339,18747,20518
42882,1500,42029,44118,48455,53457
42883,300,6243,6056,6573,6625
42883,720,15323,16170,17109,18928
42883,1500,44163,42439,51804,50075
42884,300,5848,5787,6263,5692
42884,720,18684,17488,19321,18048
42885,300,5892,6523,6238,6883
42885,720,16374,18089,18128,18270
42885,1500,36990,42159,39554,49611
42886,300,6475,6209,7219,7293
42886,720,17758,15997,19525,18508
42886,1500,52088,42219,58603,43132
42887,300,5544,5446,6465,5834
42887,720,16315,13729,17585,15015
42887,1500,44125,38421,46666,41409
42888,300,4790,5607,6372,6541
42888,720,12422,13627,15161,16161
42888,1500,30883,39078,32523,47636
42889,300,6421,5519,7220,6098
42889,720,20370,14582,23337,17472
42889,1500,48834,44250,52795,55352
42890,300,7098,5286,7230,5985
42890,720,20468,15617,18692,16502
42890,1500,57639,38069,56730,41587
42891,300,5402,6037,5744,6062
42891,720,16665,15825,17033,15655
42891,1500,41243,45163,43511,47463
42892,300,5631,4613,6237,5712
42892,720,16990,13851,16539,16061
42892,1500,40860,38386,45251,45888
42893,300,5793,5190,5714,6597
42893,720,13689,13493,14443,16472
42893,1500,36624,37849,40987,42488
42894,300,5766,6279,6688,7443
42894,720,19312,15940,20370,16684
42894,1500,41458,42687,50094,47398
42895,300,5626,5055,6422,6599
42895,720,18264,12970,19260,16153
42895,1500,49308,31411,48866,37303
42896,300,4931,6608,5861,6949
42896,720,15190,19640,15282,19903
42896,1500,40721,46512,43608,50772
42897,300,5054,5895,5266,6196
42897,720,14899,18244,14631,18510
42897,1500,32001,50277,33511,56731
42898,300,4743,5543,6042,6188
42898,720,14884,13939,18249,15742
42898,1500,46040,33975,57072,38986
42899,300,4932,5390,6041,6117
42899,720,16094,14846,19242,16158
42899,1500,41784,41699,51337,48863
42900,300,7640,6472,6995,6234
42900,720,19454,19614,19279,19298
42900,1500,39346,74960,36113,65799
42901,300,5469,6583,6609,7561
42901,720,13278,17946,15482,22518
42901,1500,39782,43139,45060,52224
42902,300,4526,6934,5890,6645
42902,720,15260,22690,16435,19300
42902,1500,38250,48620,43199,45332
42903,300,6718,4064,6939,5121
42903,720,18156,11807,17696,13135
42903,1500,46199,36999,46367,39958
42904,300,6808,5631,6606,5516
42904,720,18964,16132,20396,16854
42904,1500,58116,35369,57973,36775
42905,300,6416,5788,6537,6199
42905,720,16332,17229,16123,17778
42905,1500,39666,44623,41150,53313
42906,300,5664,6298,7053,6567
42906,720,14274,15471,16523,17386
42906,1500,35550,43048,38015,47884
42907,300,6417,4992,6889,5789
42907,720,19351,13948,19186,16828
42907,1500,53556,33860,53078,37781
42908,300,6161,5501,6296,6386
42908,720,18777,17003,18418,19761
42908,1500,46770,43362,52861,51045
42909,300,6586,6043,6580,6243
42909,720,17027,14202,19991,15993
42909,1500,54876,33208,59815,36232
42910,300,5992,5702,7582,5803
42910,720,16433,15302,19109,15987
42910,1500,39131,40998,44650,45270
42911,300,6427,6992,6090,6599
42911,720,17671,19018,18816,18252
42911,1500,43640,52762,46306,56648
42912,300,6909,5470,6300,5858
42912,720,18972,15636,17875,17252
42912,1500,46887,45234,43445,50587
42913,300,5575,5888,5868,6565
42913,720,16365,15525,18909,15954
42913,1500,48083,35896,53189,37421
42914,300,5056,4985,6042,5995
42914,720,15281,14239,17440,15539
42914,1500,52529,28631,56876,29980
42915,300,4941,6397,5632,5612
42915,720,17771,14993,19169,14676
42915,1500,51081,37477,46223,38572
42916,300,4757,5860,6019,6054
42916,720,16207,16611,18890,16615
42916,1500,43314,38120,51165,41653
42917,300,6767,4975,6917,5552
42917,720,20039,15183,19112,16401
42917,1500,45618,42429,49893,46332
42918,300,5547,6431,6061,5591
42918,720,14004,16460,16141,16972
42918,1500,32289,48826,34017,44960
42919,300,5081,6534,5548,7798
42919,720,14614,17718,16158,18195
42919,1500,40968,54142,46205,62319
42920,300,5112,5983,5777,6259
42920,720,18142,16046,16602,15628
42920,1500,42378,42133,39299,46033
42921,300,5639,4217,6840,5573
42921,720,16427,13525,18676,17310
42921,1500,40551,35824,46977,42620
42922,300,4801,5264,6011,6087
42922,720,14570,15820,15960,17541
42922,1500,44915,36597,50778,40762
42923,300,6007,5844,6877,6527
42923,720,17150,13965,19075,15016
42923,1500,58252,35782,65582,39008
42924,300,5891,5324,6413,6206
42924,720,15600,14726,16951,16313
42925,300,6110,5891,6144,5922
42925,720,17350,18030,19060,18740
42925,1500,43596,55363,47075,52201
42926,300,5749,5575,6073,6356
42926,720,15684,14149,15860,15495
42926,1500,41740,37057,45158,40804
42927,300,4177,6308,4714,6635
42927,720,13284,15609,12832,15803
42927,1500,38417,36405,37003,39162
42928,300,6366,6492,6316,6972
42928,720,20855,15524,20577,16944
42928,1500,55548,39816,60509,41194
42929,300,5522,5516,7273,6795
42929,720,18928,14691,21221,16485
42929,1500,55439,39715,59056,40132
42930,300,6065,4646,6834,6155
42930,720,16255,14058,18050,17908
42930,1500,37541,39381,44202,50864
42931,300,6925,6272,6149,6535
42931,720,19278,18257,17540,18291
42931,1500,49408,45343,46274,48833
42932,300,4266,5820,5090,6184
42932,720,13736,17233,15118,17972
42932,1500,40717,46882,43736,50918
42933,300,7211,6485,7020,5788
42933,720,18324,16349,18815,15300
42933,1500,50852,44784,40926,35940
42934,300,5772,7447,6406,6953
42934,720,16449,15758,16890,15690
42934,1500,40217,37704,41470,39223
42935,300,5699,5700,6256,6500
42935,720,15428,20643,15912,22261
42936,300,5382,5382,6222,5642
42936,720,15451,12562,16577,14432
42936,1500,42707,37405,47385,42238
42937,300,5043,4273,6188,5221
42937,720,15737,13004,18247,14131
42937,1500,37605,36492,40894,42283
42938,300,5657,5979,6278,6786
42938,720,18469,15078,17954,16889
42938,1500,62355,31466,54374,32043
42939,300,5764,5441,7272,5839
42939,720,18587,13874,18120,15508
42939,1500,40061,39937,45417,44655
42940,300,6077,5770,6668,5208
42940,720,18783,14311,18356,12928
42941,300,4224,6751,5582,6709
42941,720,13696,20701,15682,19113
42941,1500,41214,55445,47487,56406
42942,300,4739,6662,5803,6799
42942,720,13644,16283,16669,18339
42942,1500,28988,50309,33117,57149
42943,300,6389,6315,6192,7073
42943,720,17301,16863,17989,19219
42943,1500,44327,51385,50520,63525
42944,300,5046,4952,6300,5743
42944,720,12420,15694,14217,17835
42944,1500,23899,41942,25081,42754
42945,300,4988,6197,6395,6355
42945,720,15207,17306,18051,17204
42945,1500,32311,44721,34952,45137
42946,300,5797,5325,6898,6208
42946,720,17373,18445,19447,21344
42946,1500,45496,47362,53386,53428
42947,300,7027,5679,6886,5960
42947,720,17751,15883,17245,16413
42947,1500,46061,40484,41159,43510
42948,300,5444,5840,6195,5760
42948,720,15210,16601,17387,18052
42948,1500,39841,36714,42922,40627
42949,300,5241,6560,6424,6041
42949,720,17018,18898,16638,17800
42949,1500,40919,47914,45337,52529
42950,300,5583,5328,6711,6466
42950,720,16446,14600,17793,18207
42950,1500,37231,37435,40751,46201
42951,300,5392,6350,5908,7063
42951,720,14850,15998,15807,18885
42951,1500,43066,40195,48236,46728
42952,300,4587,5197,5751,6258
42952,720,12713,12772,15892,14943
42952,1500,40816,33262,46593,37388
42953,300,6566,5206,6051,6207
42953,720,17821,16026,18716,17608
42953,1500,47517,43353,58174,50056
42954,300,5064,5470,6184,5763
42954,720,13058,15783,14887,15907
42954,1500,33853,42378,37373,50104
42955,300,7967,5724,7473,6279
42955,720,17849,17821,17964,17389
42955,1500,42174,40790,47528,43105
42956,300,5102,6695,6262,6999
42956,720,16015,19356,18183,21812
42956,1500,43706,69843,44067,60102
42957,300,5786,4903,6065,6101
42957,720,18714,12812,19227,14940
42957,1500,48820,31700,50520,30593
42958,300,6005,5483,6686,5507
42958,720,14845,15097,16176,16819
42958,1500,44705,49524,48459,53253
42959,300,6211,6649,6452,6598
42959,720,17566,18183,17548,18775
42959,1500,46198,47156,52033,50348
42960,300,6439,5228,6845,6270
42960,720,17138,17251,18761,17092
42960,1500,41230,46636,42631,46830
42961,300,6329,5414,6139,6121
42961,720,17831,16804,17831,19076
42961,1500,45416,39959,53117,48229
42962,300,5025,5474,5211,6177
42962,720,18422,16196,19549,18433
42962,1500,50064,39431,54460,43222
42963,300,4494,5245,5538,5924
42963,720,11969,15418,13817,16815
42963,1500,35218,34117,39270,36741
42964,300,5044,5399,5394,5795
42964,720,13182,15965,13857,15657
42964,1500,38004,38918,39592,39670
42965,300,6593,6263,6528,7237
42965,720,16834,18802,19254,20698
42965,1500,44908,45604,54650,51841
42966,300,5631,5752,6428,6057
42966,720,18884,19319,20408,18639
42966,1500,42532,49033,45029,50594
42967,300,5182,7169,6071,6184
42967,720,16712,20533,18990,20571
42967,1500,40550,52200,46338,61029
42968,300,4509,6927,5225,7024
42968,720,14185,16843,16205,17526
42968,1500,43217,38904,52773,42731
42969,300,5048,5291,5773,6509
42969,720,13891,15681,16488,19359
42969,1500,47594,35422,57361,40382
42970,300,6964,5762,6658,6709
42970,720,18792,16875,16644,19028
42970,1500,42784,44288,39183,53246
42971,300,6081,5432,6033,6473
42971,720,16755,15531,16428,17342
42971,1500,41286,41579,41359,46968
42972,300,4840,6909,5110,6957
42972,720,14781,20089,14046,18786
42972,1500,38198,56536,37326,52797
42973,300,6223,6441,6365,6807
42973,720,17124,19172,17981,21382
42973,1500,43297,49388,52682,59911
42974,300,5670,6545,5964,6756
42974,720,13948,16953,14650,17472
42974,1500,36399,44209,39366,46006
42975,300,4634,6036,6106,6823
42975,720,13933,17832,16643,20232
42975,1500,35812,48883,39968,51455
42976,300,5049,4877,5693,6000
42976,720,15970,14273,17341,14514
42976,1500,42574,45248,43253,41523
42977,300,7798,6030,6769,6533
42977,720,21736,19316,19889,19820
42977,1500,68566,35856,53165,34851
42978,300,6909,4545,6388,5441
42978,720,20220,14837,19604,15811
42978,1500,53710,41202,48317,46216
42979,300,6484,5595,6917,5718
42979,720,22285,13843,21440,12916
42980,300,5890,5341,6835,5688
42980,720,16505,16411,19799,16893
42980,1500,42973,42245,55474,44560
42981,300,4801,5891,5703,6717
42981,720,15186,18797,16318,19005
42981,1500,36089,50127,39407,52935
42982,300,6617,4370,6547,5111
42982,720,17361,12119,16699,13110
42982,1500,46806,28023,45134,27559
42983,300,4945,5861,4614,6137
42983,720,13881,18080,13673,16982
42983,1500,36205,44214,38070,44402
42984,300,6433,5476,6793,5708
42984,720,15088,14040,16569,13858
42984,1500,49670,35395,51421,35786
42985,300,4587,5798,6098,5557
42985,720,13591,14698,14246,16120
42985,1500,36196,35064,41523,41748
42986,300,5851,5812,5750,6138
42986,720,15882,19556,16297,20909
42986,1500,35364,61565,37287,65370
42987,300,5990,6408,6611,6863
42987,720,16486,19694,18737,21198
42987,1500,48442,44158,58619,51320
42988,300,5943,6421,5572,7020
42988,720,16158,18900,16271,21269
42988,1500,38190,47380,38885,50286
42989,300,5647,7548,6883,7202
42989,720,16153,20538,18512,21951
42989,1500,39391,51412,39646,54610
42990,300,6672,5188,7354,5925
42990,720,17171,14780,19767,16885
42990,1500,49919,34427,58735,38009
42991,300,3911,5918,3797,6476
42991,720,14093,17715,14204,17497
42991,1500,41169,41036,44054,44230
42992,300,4757,6191,6556,6721
42992,720,14544,16990,16979,17166
42992,1500,42348,37538,49513,41962
42993,300,4600,5309,4668,5171
42993,720,14120,17601,14443,16878
42993,1500,35167,53671,35651,48464
42994,300,5863,5424,6545,6303
42994,720,14615,14904,17501,16529
42994,1500,39453,36266,45486,39603
42995,300,7222,5489,7933,5608
42995,720,19092,15619,21869,16395
42995,1500,52750,40943,61414,46112
42996,300,5500,5759,6237,6466
42996,720,18028,18946,17697,19664
42996,1500,52301,43658,58934,46025
42997,300,4181,7734,5031,7280
42997,720,15461,24612,16486,22589
42997,1500,49115,59561,53744,59654
42998,300,5733,4663,4844,5002
42998,720,16475,16077,15358,16315
42998,1500,38565,42843,42293,47560
42999,300,5664,6341,5337,6378
42999,720,14396,15992,15918,16934
42999,1500,45762,47508,52884,47598
43000,300,6390,4840,6265,5525
43000,720,17252,14700,18287,16839
43000,1500,47264,35434,47363,37315
43001,300,4723,6492,5781,6317
43001,720,14184,17375,15736,17001
43001,1500,39180,46153,41423,45561
43002,300,5587,7563,5162,6834
43002,720,17989,19833,16226,17086
43002,1500,46414,43720,48455,43709
43003,300,6376,6192,7117,5157
43003,720,18725,17097,19590,16385
43003,1500,50660,46018,55755,50433
43004,300,4733,5709,6197,5051
43004,720,13007,14496,15530,13561
43004,1500,34727,36374,35124,35377
43005,300,6014,4889,5780,4277
43005,720,17100,13947,16747,13786
43005,1500,48974,36350,50575,38494
43006,300,4451,5027,5092,5606
43006,720,14254,15011,16534,15850
43006,1500,41317,33975,48461,35943
43007,300,4674,5972,4691,6405
43007,720,13387,19609,13821,20070
43007,1500,42296,60310,42715,56554
43008,300,6243,6627,7440,7371
43008,720,15715,19134,18208,20753
43008,1500,35122,41883,38029,46921
43009,300,4877,5299,5625,6087
43009,720,17089,14481,19296,15884
43009,1500,54237,40956,58094,44970
43010,300,4770,6985,5654,6191
43010,720,15207,18003,15643,17559
43010,1500,37247,48087,36975,50110
43011,300,5049,6104,5889,6406
43011,720,14247,17737,15902,17748
43011,1500,39313,46844,45248,53287
43012,300,6043,4306,5986,5424
43012,720,17291,11346,17343,12499
43012,1500,40929,40417,41158,44926
43013,300,4632,5353,5425,5516
43013,720,14587,12923,16086,14180
43013,1500,40201,31415,41720,32797
43014,300,4904,5964,5236,6602
43014,720,13165,17002,13980,19416
43014,1500,40093,42599,40350,41211
43015,300,5246,5264,5875,6084
43015,720,17710,15271,18348,16167
43015,1500,39643,43236,42927,48769
43016,300,5381,5615,6244,6004
43016,720,13509,15337,15407,15889
43016,1500,34822,46784,38513,49474
43017,300,7166,4173,7123,4948
43017,720,18918,12996,18762,13377
43017,1500,46697,33737,51852,33807
43018,300,7101,5027,7377,5719
43018,720,17904,13828,17555,14854
43018,1500,42815,40884,43786,42819
43019,300,5503,4700,6036,5507
43019,720,15992,12066,17756,12522
43019,1500,44807,37626,51210,43178
43020,300,5514,4828,6654,5669
43020,720,14995,15123,16567,14972
43020,1500,38128,37841,40753,39023
43021,300,4205,6012,5484,6756
43021,720,12838,18262,15775,18687
43021,1500,35208,56707,39362,51493
43022,300,4637,7229,5503,6529
43022,720,16258,18683,15707,17618
43022,1500,45107,42420,50682,44578
43023,300,6089,5596,6538,6457
43023,720,14639,15120,15943,16436
43023,1500,34225,40880,38571,49726
43024,300,5316,6222,6704,6071
43024,720,14482,16412,15883,16127
43024,1500,36278,47705,38531,53007
43025,300,4234,5277,4780,5549
43025,720,13381,13915,15618,14807
43025,1500,40201,32836,47754,36253
43026,300,6468,7141,6551,7545
43026,720,20289,19530,21375,21619
43026,1500,45753,55862,55070,66546
43027,300,8201,4701,7101,5717
43027,720,18353,15440,17433,16395
43027,1500,53538,44472,54335,47971
43028,300,5562,6223,5710,6451
43028,720,17406,16350,17265,17825
43028,1500,39639,41064,46018,48347
43029,300,6160,6165,6541,6503
43029,720,17402,21195,18799,20524
43029,1500,52951,51233,59718,52913
43030,300,5357,7539,6491,6928
43030,720,16233,21995,16735,22689
43030,1500,44217,46351,49653,48982
43031,300,5573,4881,6231,6720
43031,720,15748,14287,17919,16735
43031,1500,41930,37118,43599,38441
43032,300,6337,6344,6383,6297
43032,720,15737,16471,16558,17222
43032,1500,41867,38932,47775,42715
43033,300,5322,5642,5708,6017
43033,720,15200,17416,14725,16469
43033,1500,47059,43350,50336,44867
43034,300,5003,6472,5638,6167
43034,720,17662,16574,18692,15464
43034,1500,55976,33547,55800,29407
43035,300,5154,4576,6327,5851
43035,720,12660,12042,14440,14363
43035,1500,34450,34269,38499,39001
43036,300,5744,5848,6609,6534
43036,720,16378,15725,17329,17826
43036,1500,41274,40025,44617,47464
43037,300,5290,6694,6577,7586
43037,720,13505,21500,14266,23046
43037,1500,37872,67518,42486,60620
43038,300,4436,4964,5905,6264
43038,720,13991,15498,15713,18174
43038,1500,30124,44158,32133,49709
43039,300,5461,5595,5982,6856
43039,720,15633,16105,17596,19104
43039,1500,37145,46915,43892,53906
43040,300,5980,6367,6089,6349
43040,720,17566,17098,18882,17870
43040,1500,51740,39650,56896,44930
43041,300,7908,5834,6940,5274
43041,720,19759,14317,19701,14182
43041,1500,54628,36407,49942,36965
43042,300,4503,6572,5889,6700
43042,720,13879,18090,17423,18127
43042,1500,36708,35015,37191,39228
43043,300,5735,5653,6740,6222
43043,720,17049,13075,20045,15734
43043,1500,46550,36231,50514,42979
43044,300,5382,6982,5130,6735
43044,720,14418,18254,14246,18587
43044,1500,39185,40465,44281,45230
43045,300,4904,6965,5089,6659
43045,720,16335,18448,16807,18257
43045,1500,44150,47946,48240,59054
43046,300,10470,5607,8619,5130
43047,300,4783,6478,5623,6643
43047,720,13534,18525,14486,17175
43047,1500,35194,47291,37949,45050
43048,300,5615,5398,6772,6384
43048,720,16970,14299,19748,16769
43048,1500,46467,34101,53894,36813
43049,300,5774,6312,6393,7477
43049,720,17025,17292,19854,18567
43049,1500,52332,40638,60251,44018
43050,300,4749,5840,6133,6276
43050,720,14374,17517,15218,18585
43050,1500,38850,43450,41991,50165
43051,300,8181,5499,7780,5399
43051,720,20864,14645,21581,15069
43051,1500,63738,28759,56929,27209
43052,300,5986,5134,6821,5585
43052,720,17504,13622,19153,15139
43052,1500,42501,37020,40891,40263
43053,300,5278,5299,5936,6326
43053,720,15522,13993,16209,15807
43053,1500,41555,35898,45905,38486
43054,300,4990,3867,6828,5549
43054,720,15491,11002,17690,14734
43054,1500,38786,32120,42007,39732
43055,300,6151,6782,6668,5792
43055,720,16996,17752,18273,16529
43055,1500,45916,42179,52346,42563
43056,300,7337,5219,6777,6180
43056,720,21499,15782,18381,16947
43056,1500,70605,30104,56894,30352
43057,300,5557,8134,6445,7124
43057,720,17005,19099,18626,16315
43057,1500,41943,52257,45110,49255
43058,300,5855,4844,6830,4986
43058,720,18273,13969,17253,14331
43058,1500,38015,41121,40376,44846
43059,300,4740,6370,5449,5575
43059,720,17531,17445,19321,17129
43059,1500,43859,46838,48699,49066
43060,300,4908,5410,6167,5769
43060,720,16377,14684,19984,16532
43060,1500,40968,39635,42775,45639
43061,300,5365,5283,6283,6079
43061,720,15046,15784,17967,16950
43061,1500,34872,40016,45172,46588
43062,300,5740,6182,5943,6173
43062,720,13332,15538,13417,15657
43062,1500,39086,32665,35414,30974
43063,300,5027,5219,6268,5683
43063,720,13205,14920,15429,16859
43063,1500,34041,45053,38949,51171
43064,300,6331,5205,6263,6457
43064,720,19003,20160,18448,16302
43065,300,5409,8017,6097,7236
43065,720,14154,22835,15088,21820
43065,1500,43048,58090,42964,52056
43066,300,4693,5320,5937,6477
43066,720,12836,17133,15543,19023
43066,1500,39511,38696,45650,45963
43067,300,6154,5973,6235,5757
43067,720,19167,18817,20465,20783
43067,1500,50208,45661,56698,50704
43068,300,5624,6487,6213,7954
43068,720,14771,17996,15757,20186
43068,1500,39414,47241,39949,46689
43069,300,5655,5026,6314,6086
43069,720,16001,11768,17451,14275
43069,1500,66836,32506,60511,38842
43070,300,5272,5403,5650,5213
43070,720,14951,14559,15646,14961
43070,1500,40515,35266,45178,35982
43071,300,5997,6811,6111,7326
43071,720,15885,17853,17804,18348
43071,1500,41420,47035,45635,51074
43072,300,5958,4250,6250,5940
43072,720,15693,13740,15791,14752
43072,1500,36021,37301,38913,40860
43073,300,5799,6881,5413,6835
43073,720,12566,22222,11753,20721
43073,1500,39458,59732,40544,55768
43074,300,5071,6447,5071,6609
43074,720,13861,17422,13673,18722
43074,1500,33952,47621,34572,53186
43075,300,5760,5659,6190,6597
43075,720,15325,17804,16432,20464
43075,1500,35687,53262,40071,65825
43076,300,5267,5305,5409,5793
43076,720,15778,16644,16679,18470
43076,1500,42435,41402,45274,50171
43077,300,5112,5453,5723,6074
43077,720,15316,15925,15896,17989
43077,1500,37669,43753,39104,48483
43078,300,7266,6261,6320,7676
43078,720,21022,16590,20499,18705
43078,1500,53241,44068,54958,49175
43079,300,5887,5394,6092,5949
43079,720,16692,14298,16425,16306
43079,1500,47352,37831,50246,43206
43080,300,6090,4876,6683,5742
43080,720,17189,16080,18117,15869
43080,1500,40016,41190,42780,45414
43081,300,4906,5577,6778,6242
43081,720,13872,16288,16516,18717
43081,1500,30718,46303,34640,49365
43082,300,7033,6572,6601,6448
43082,720,16245,18018,17198,18602
43082,1500,36050,47152,37690,54221
43083,300,6055,6262,6294,6454
43083,720,19426,17522,19695,17619
43083,1500,48472,49599,49239,50671
43084,300,5974,4917,6862,6574
43084,720,17057,14126,19574,15724
43084,1500,39921,41108,47034,46637
43085,300,6712,5892,5913,5791
43085,720,17922,16033,16644,15665
43085,1500,51006,34785,52275,36563
43086,300,7243,5273,6870,7214
43086,720,17248,18746,15186,21691
43086,1500,47282,42387,52195,49179
43087,300,5809,4789,6243,6029
43087,720,18259,14250,19866,16934
43087,1500,57756,33453,55168,33411
43088,300,5844,5619,6492,7235
43088,720,17136,16013,18577,17547
43088,1500,45609,40682,51269,43019
43089,300,6107,4631,6803,4210
43089,720,18034,12379,19172,13087
43089,1500,65702,36510,55492,38554
43090,300,5913,6196,6017,6335
43090,720,13686,15930,14629,17331
43090,1500,38206,39512,46667,45864
43091,300,4869,6354,4858,5759
43091,720,15832,14147,17204,14383
43091,1500,42999,42095,45853,45391
43092,300,5932,6102,6826,6494
43092,720,13786,18398,15274,21244
43092,1500,27355,56476,28494,50393
43093,300,5635,5039,5969,5496
43093,720,15488,14166,16263,15591
43093,1500,42823,30440,43786,32790
43094,300,5759,5277,5811,6274
43094,720,16224,16650,15880,17709
43094,1500,43087,44810,40471,49072
43095,300,5224,7273,5219,7815
43095,720,13708,17650,14199,18957
43095,1500,41342,41968,45683,44317
43096,300,5663,5524,6192,6616
43096,720,16080,13997,16303,17916
43096,1500,42570,33455,42370,39442
43097,300,5782,4758,6929,5596
43097,720,17843,15098,16975,16474
43097,1500,38494,39173,43242,45320
43098,300,5037,5840,5750,6109
43098,720,13761,19157,16092,17256
43098,1500,38784,44370,44473,45620
43099,300,6163,5553,6708,6848
43099,720,16994,17146,17639,19697
43099,1500,49987,37143,51687,39354
43100,300,5622,5192,6541,6486
43100,720,15872,14149,18180,16024
43100,1500,50427,38860,58547,42098
43101,300,5958,5402,7575,6940
43101,720,16717,16021,17201,17866
43101,1500,49404,39635,55917,45461
43102,300,4912,5720,5444,6739
43102,720,11388,15491,12666,17819
43102,1500,32401,39109,38079,46919
43103,300,5528,5314,6490,7221
43103,720,16048,15924,19654,19559
43103,1500,39327,38526,42429,47105
43104,300,5296,5751,6443,5953
43104,720,15632,19435,16426,20083
43104,1500,41273,43125,41599,47463
43105,300,6571,6441,6405,6781
43105,720,19922,17018,20302,17341
43105,1500,51905,45852,50488,47473
43106,300,6343,4756,6587,5557
43106,720,17293,16394,15472,15213
43106,1500,41206,41867,41688,44856
43107,300,7224,5706,7420,6164
43107,720,17863,16088,19044,16356
43107,1500,55371,34920,57812,38068
43108,300,5223,4993,6157,5062
43108,720,14162,16309,15491,16844
43108,1500,31240,47891,33542,51719
43109,300,7122,5395,6676,5876
43109,720,17480,17042,17180,17800
43109,1500,44087,44702,46119,50438
43110,300,5398,5158,6115,6307
43110,720,15213,17107,16794,18931
43110,1500,38057,44725,36395,48279
43111,300,5688,7872,6033,7080
43111,720,15736,21358,15249,20078
43111,1500,41180,53794,42608,56398
43112,300,5492,4970,6599,5303
43112,720,16012,13710,16885,14929
43112,1500,35850,38621,39100,40283
43113,300,6993,4947,6391,5557
43113,720,15266,16586,14126,16946
43113,1500,39511,39279,41181,42850
43114,300,5277,5666,6856,6134
43114,720,13582,15185,17071,16966
43114,1500,34609,37489,38888,39692
43115,300,5712,6053,6720,6437
43115,720,17719,16661,19249,15856
43115,1500,45373,36999,48882,38568
43116,300,4680,8169,5189,7215
43116,720,14234,20360,15654,20898
43117,300,6636,6282,7342,7257
43117,720,18531,19708,20419,20606
43117,1500,42014,49101,52560,60859
43118,300,5452,4564,6284,5548
43118,720,15844,13959,17898,16522
43118,1500,45973,38041,53628,46862
43119,300,6129,5434,6680,6363
43119,720,15027,13208,16746,15332
43119,1500,40724,38416,49590,45141
43120,300,5329,6981,5509,6872
43120,720,15114,17711,16877,17891
43120,1500,35935,40074,41585,43630
43121,300,6502,6583,7149,5377
43121,720,17247,16055,18925,15550
43121,1500,46371,43830,52972,44805
43122,300,5139,7351,5594,7737
43122,720,17025,21141,16984,22625
43122,1500,31082,73307,33139,60206
43123,300,5580,5350,4982,5505
43123,720,19379,16378,19083,16451
43123,1500,47855,46206,51958,49940
43124,300,6349,5471,6818,6503
43124,720,16370,16214,17088,17895
43124,1500,47567,36958,52309,41732
43125,300,7196,5461,7559,5510
43125,720,20132,20058,21425,20592
43125,1500,63632,39575,60269,40327
43126,300,4988,5462,6374,6414
43126,720,13498,18024,15374,19330
43126,1500,37203,45270,40073,49161
43127,300,6837,7169,6219,6846
43127,720,19252,18098,20410,17597
43127,1500,46785,51489,50788,49901
43128,300,6188,5743,7016,6213
43128,720,17363,16091,18424,18397
43128,1500,42237,41609,47769,49857
43129,300,3592,5808,5494,6737
43129,720,13021,17794,16774,19705
43129,1500,34548,39834,43580,47499
43130,300,4951,6608,5740,6581
43130,720,15246,16552,15865,16486
43130,1500,42027,41664,43334,43609
43131,300,7065,4949,6943,6277
43131,720,20629,14527,21297,16607
43131,1500,58356,31852,48643,33378
43132,300,5516,5049,5448,5683
43132,720,17106,16232,17015,15652
43132,1500,40050,40297,40781,43730
43133,300,6187,4678,6122,6060
43133,720,17967,15053,18932,16842
43133,1500,45460,43720,49136,53296
43134,300,6504,4450,6662,5666
43134,720,15486,13967,16631,16064
43134,1500,37226,38203,40693,44172
43135,300,5981,5753,6813,5484
43135,720,17682,14927,18011,14032
43135,1500,48332,34965,44396,31522
43136,300,6986,6159,6727,6359
43136,720,17473,15925,17855,16721
43136,1500,49002,41506,54301,43622
43137,300,5341,5427,5935,6072
43137,720,14415,15599,15741,16351
43137,1500,36175,42843,38125,45727
43138,300,5624,7662,5915,6748
43138,720,17397,22018,18472,18910
43138,1500,48110,55639,54541,56756
43139,300,5576,5631,6238,5974
43139,720,13531,13887,14879,15412
43139,1500,32631,37738,36210,41322
43140,300,5853,6000,6841,6822
43140,720,16671,13938,17982,15094
43140,1500,61385,34052,47957,35884
43141,300,5838,5868,6326,6130
43141,720,17993,13892,19493,15923
43141,1500,48476,34511,55095,36120
43142,300,5432,5671,5334,6364
43142,720,14015,16372,15304,17381
43142,1500,36213,40611,37482,42430
43143,300,6122,5789,6715,6455
43143,720,17079,15651,19449,16973
43143,1500,57552,36869,65201,39468
43144,300,7523,5576,6744,5785
43144,720,19877,15642,20368,17023
43144,1500,57216,39692,54005,43207
43145,300,5405,6252,6339,6267
43145,720,14058,13268,16947,13318
43146,300,5306,7000,5861,7336
